Date,Quantity,Discount,Salesperson,TotalPrice,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager,Region_Central,Region_East,Region_North,Region_South,Region_West,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,StoreLocation_Store A,StoreLocation_Store B,StoreLocation_Store C,StoreLocation_Store D,CustomerType_Wholesale,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,DeliveryTime,Avg_Price_Per_Item
2024-01-25,5,0.0,Frank,1078.0,WINTER15,0,REG100114,Cust 8641,28.36,2024-01-25,2024-02-04,Eric,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,10,215.6
2025-04-15,18,0.0,Carlos,3771.0,FREESHIP,0,REG100115,Cust 7656,38.23,2025-04-15,2025-04-23,Cameron,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,8,209.5
2025-04-15,8,0.1,Frank,2512.656,FREESHIP,0,REG100116,Cust 5523,19.17,2025-04-15,2025-04-20,Cameron,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,314.082
2024-08-11,2,0.05,Diana,549.366,SAVE10,0,REG100117,Cust 2015,5.13,2024-08-11,2024-08-13,Wendy,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,274.683
2023-12-01,5,0.0,Diana,1984.65,FREESHIP,0,REG100118,Cust 6895,48.63,2023-12-01,2023-12-08,Sophie,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,7,396.93
2023-08-06,10,0.05,Bob,4831.415,SAVE10,0,REG100119,Cust 1797,9.35,2023-08-06,2023-08-11,Cameron,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,483.1415
2024-01-24,11,0.1,Carlos,2570.139,FREESHIP,0,REG100120,Cust 9969,13.73,2024-01-24,2024-01-31,Cameron,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,7,233.649
2024-03-07,9,0.0,Carlos,2819.61,FREESHIP,0,REG100121,Cust 1815,14.04,2024-03-07,2024-03-13,Cameron,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,313.29
2024-01-22,5,0.1,Carlos,479.5649999999999,SAVE10,1,REG100122,Cust 7773,25.24,2024-01-22,2024-01-28,Sophie,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,6,95.91299999999998
2023-02-23,1,0.15,Frank,92.64999999999999,WINTER15,1,REG100123,Cust 1499,8.03,2023-02-23,2023-02-27,Eric,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,92.64999999999999
2023-06-14,8,0.0,Diana,2590.4,SAVE10,1,REG100124,Cust 3809,35.23,2023-06-14,2023-06-22,Ryan,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,8,323.8
2025-05-13,16,0.05,Frank,5841.664,FREESHIP,0,REG100125,Cust 7824,21.5,2025-05-13,2025-05-15,Ryan,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,365.104
2024-07-30,16,0.15,Diana,2228.496,FREESHIP,0,REG100126,Cust 7258,37.95,2024-07-30,2024-08-06,Cameron,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,7,139.281
2024-07-18,5,0.0,Frank,117.05,WINTER15,0,REG100127,Cust 1151,26.44,2024-07-18,2024-07-27,Eric,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,9,23.41
2024-08-26,20,0.15,Eva,8311.3,FREESHIP,0,REG100128,Cust 6486,21.77,2024-08-26,2024-09-01,Eric,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,6,415.56499999999994
2025-06-08,7,0.05,Frank,3009.524,FREESHIP,0,REG100129,Cust 4034,46.97,2025-06-08,2025-06-15,Wendy,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,7,429.93199999999996
2025-05-16,11,0.0,Carlos,5117.64,WINTER15,1,REG100130,Cust 9794,17.59,2025-05-16,2025-05-23,Ryan,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,7,465.24
2024-07-18,14,0.0,Eva,6197.099999999999,SAVE10,0,REG100131,Cust 2414,28.76,2024-07-18,2024-07-24,Eric,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6,442.65
2023-09-17,12,0.0,Bob,5633.28,FREESHIP,0,REG100132,Cust 9024,33.3,2023-09-17,2023-09-26,Wendy,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,9,469.44
2023-03-13,14,0.05,Bob,3308.641,FREESHIP,1,REG100133,Cust 2663,21.76,2023-03-13,2023-03-19,Eric,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,6,236.3315
2023-03-29,4,0.05,Alice,2148.102,SAVE10,0,REG100134,Cust 2293,27.04,2023-03-29,2023-04-03,Sophie,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5,537.0255
2023-07-14,12,0.05,Frank,2790.72,FREESHIP,0,REG100135,Cust 8963,44.75,2023-07-14,2023-07-23,Cameron,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,9,232.55999999999997
2024-03-22,13,0.05,Diana,3592.9855,FREESHIP,0,REG100136,Cust 9238,26.09,2024-03-22,2024-03-31,Wendy,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,276.38349999999997
2024-05-14,11,0.1,Bob,2271.951,SAVE10,0,REG100137,Cust 1390,35.39,2024-05-14,2024-05-17,Cameron,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,206.541
2023-05-30,2,0.05,Diana,811.984,SAVE10,0,REG100138,Cust 8548,19.42,2023-05-30,2023-06-02,Cameron,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3,405.992
2023-03-19,2,0.05,Alice,842.669,SAVE10,0,REG100139,Cust 2919,13.65,2023-03-19,2023-03-22,Ryan,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,3,421.3345
2023-08-09,13,0.15,Alice,3100.9615,SAVE10,0,REG100140,Cust 5847,10.14,2023-08-09,2023-08-14,Cameron,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,5,238.53549999999998
2024-10-13,13,0.15,Bob,4604.093,WINTER15,0,REG100141,Cust 5711,21.74,2024-10-13,2024-10-20,Ryan,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,7,354.161
2025-02-17,11,0.0,Alice,6484.280000000001,WINTER15,0,REG100142,Cust 5461,49.93,2025-02-17,2025-02-25,Eric,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,589.48
2025-06-11,18,0.15,Diana,2338.452,FREESHIP,1,REG100143,Cust 8905,20.3,2025-06-11,2025-06-20,Ryan,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,9,129.91400000000002
2024-04-29,4,0.0,Bob,654.64,WINTER15,1,REG100144,Cust 9618,31.8,2024-04-29,2024-05-01,Cameron,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,163.66
2023-03-18,19,0.15,Bob,7820.6375,FREESHIP,1,REG100145,Cust 5203,29.51,2023-03-18,2023-03-20,Wendy,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,411.6125
2024-12-21,9,0.1,Carlos,3081.24,SAVE10,0,REG100146,Cust 1732,31.0,2024-12-21,2024-12-27,Ryan,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,342.35999999999996
2023-04-23,17,0.1,Frank,5085.414,SAVE10,1,REG100147,Cust 4734,33.81,2023-04-23,2023-05-02,Wendy,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,299.142
2025-05-11,15,0.05,Frank,3005.895,SAVE10,0,REG100148,Cust 5895,10.91,2025-05-11,2025-05-21,Cameron,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,10,200.393
2024-03-03,9,0.0,Eva,3445.2,SAVE10,0,REG100149,Cust 9691,47.94,2024-03-03,2024-03-05,Sophie,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2,382.79999999999995
2025-01-20,3,0.15,Carlos,985.0395000000001,FREESHIP,0,REG100150,Cust 5406,32.45,2025-01-20,2025-01-30,Ryan,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,10,328.34650000000005
2025-03-22,5,0.0,Eva,1129.95,SAVE10,1,REG100151,Cust 5750,10.88,2025-03-22,2025-03-30,Ryan,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,8,225.99
2025-03-28,20,0.15,Frank,5313.52,WINTER15,0,REG100152,Cust 6506,47.39,2025-03-28,2025-03-30,Sophie,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,265.67600000000004
2025-02-17,13,0.05,Frank,5357.0595,FREESHIP,0,REG100153,Cust 8280,17.61,2025-02-17,2025-02-21,Ryan,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,4,412.0815
2024-11-08,20,0.0,Eva,3186.6,FREESHIP,0,REG100154,Cust 4358,26.32,2024-11-08,2024-11-11,Sophie,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,3,159.32999999999998
2024-03-17,18,0.05,Bob,551.1329999999999,FREESHIP,0,REG100155,Cust 3588,6.04,2024-03-17,2024-03-21,Sophie,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,30.618499999999997
2023-08-29,3,0.1,Bob,1424.979,FREESHIP,0,REG100156,Cust 4539,48.66,2023-08-29,2023-09-01,Sophie,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,474.993
2023-06-22,14,0.0,Carlos,4075.26,SAVE10,0,REG100157,Cust 7067,39.98,2023-06-22,2023-06-30,Sophie,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,291.09000000000003
2024-02-24,8,0.0,Alice,2800.96,FREESHIP,1,REG100158,Cust 7720,31.65,2024-02-24,2024-03-01,Sophie,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,6,350.12
2024-04-10,10,0.05,Alice,1854.97,WINTER15,0,REG100159,Cust 5668,46.91,2024-04-10,2024-04-15,Ryan,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,5,185.497
2023-05-14,13,0.0,Alice,3784.3,FREESHIP,0,REG100160,Cust 8367,7.66,2023-05-14,2023-05-19,Sophie,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,5,291.1
2023-03-11,6,0.15,Eva,478.992,FREESHIP,0,REG100161,Cust 4438,11.0,2023-03-11,2023-03-18,Sophie,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,7,79.83200000000001
2024-08-24,5,0.0,Eva,79.6,SAVE10,1,REG100162,Cust 3481,8.66,2024-08-24,2024-08-26,Cameron,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,15.919999999999998
2024-02-23,16,0.15,Bob,1634.992,SAVE10,0,REG100163,Cust 1489,8.42,2024-02-23,2024-03-01,Sophie,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,102.187
2024-01-30,11,0.05,Eva,1241.46,SAVE10,0,REG100164,Cust 6649,39.32,2024-01-30,2024-02-06,Ryan,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7,112.86
2024-01-23,10,0.1,Frank,832.0500000000001,WINTER15,1,REG100165,Cust 6114,42.61,2024-01-23,2024-01-29,Eric,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,6,83.20500000000001
2023-01-05,19,0.0,Bob,8806.69,FREESHIP,0,REG100166,Cust 9589,49.38,2023-01-05,2023-01-08,Ryan,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,463.51000000000005
2023-12-21,7,0.05,Bob,1893.255,WINTER15,0,REG100167,Cust 8184,5.36,2023-12-21,2023-12-30,Ryan,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,9,270.46500000000003
2023-05-25,20,0.05,Alice,6521.75,FREESHIP,0,REG100168,Cust 2490,28.77,2023-05-25,2023-06-02,Wendy,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,8,326.0875
2025-06-30,6,0.15,Diana,485.7239999999999,FREESHIP,0,REG100169,Cust 1647,18.72,2025-06-30,2025-07-08,Cameron,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,8,80.95399999999998
2025-02-12,13,0.05,Diana,1294.28,WINTER15,0,REG100170,Cust 2017,7.79,2025-02-12,2025-02-19,Wendy,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,99.56
2024-01-03,12,0.1,Eva,1774.548,WINTER15,1,REG100171,Cust 3446,38.9,2024-01-03,2024-01-07,Wendy,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,4,147.879
2023-02-03,10,0.1,Alice,2926.62,WINTER15,0,REG100172,Cust 4877,47.39,2023-02-03,2023-02-13,Sophie,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,10,292.662
2024-03-01,17,0.0,Alice,9227.94,WINTER15,1,REG100173,Cust 9112,7.13,2024-03-01,2024-03-08,Eric,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,7,542.82
2023-05-24,14,0.05,Eva,2759.483999999999,SAVE10,0,REG100174,Cust 8172,5.7,2023-05-24,2023-06-02,Ryan,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,9,197.10599999999994
2025-06-22,17,0.05,Bob,8525.261999999999,WINTER15,0,REG100175,Cust 4597,21.32,2025-06-22,2025-06-28,Ryan,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,6,501.48599999999993
2023-04-10,11,0.05,Diana,744.1444999999999,SAVE10,1,REG100176,Cust 3690,44.2,2023-04-10,2023-04-14,Ryan,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,67.64949999999999
2025-03-04,8,0.0,Carlos,3888.56,FREESHIP,0,REG100177,Cust 2893,10.68,2025-03-04,2025-03-10,Cameron,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6,486.07
2024-07-11,6,0.1,Frank,2997.162,SAVE10,1,REG100178,Cust 5602,23.69,2024-07-11,2024-07-20,Eric,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,499.527
2024-08-17,13,0.0,Bob,5474.04,SAVE10,0,REG100179,Cust 5616,24.51,2024-08-17,2024-08-20,Eric,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,421.08
2025-06-30,16,0.1,Alice,1096.848,WINTER15,0,REG100180,Cust 1312,41.88,2025-06-30,2025-07-09,Ryan,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,9,68.553
2024-11-06,3,0.1,Bob,1359.585,WINTER15,0,REG100181,Cust 6315,37.49,2024-11-06,2024-11-13,Sophie,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,7,453.195
2025-04-01,5,0.0,Diana,157.8,SAVE10,1,REG100182,Cust 1224,29.56,2025-04-01,2025-04-04,Eric,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,31.560000000000002
2024-07-01,16,0.05,Frank,1108.384,FREESHIP,0,REG100183,Cust 7182,5.7,2024-07-01,2024-07-06,Wendy,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,5,69.274
2023-12-09,18,0.05,Bob,7215.003,WINTER15,0,REG100184,Cust 7901,23.42,2023-12-09,2023-12-18,Wendy,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,9,400.83349999999996
2023-06-27,15,0.1,Carlos,6458.535000000001,FREESHIP,0,REG100185,Cust 1736,35.63,2023-06-27,2023-06-30,Ryan,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,430.5690000000001
2023-07-14,9,0.0,Bob,4515.66,SAVE10,1,REG100186,Cust 7795,39.74,2023-07-14,2023-07-17,Sophie,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,501.74
2023-02-08,7,0.15,Alice,1472.8035,FREESHIP,0,REG100187,Cust 2471,13.63,2023-02-08,2023-02-16,Sophie,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,8,210.4005
2024-06-28,6,0.15,Carlos,900.2009999999999,FREESHIP,1,REG100188,Cust 3068,31.02,2024-06-28,2024-07-07,Wendy,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,9,150.03349999999998
2024-04-15,2,0.0,Bob,286.86,SAVE10,0,REG100189,Cust 3848,36.94,2024-04-15,2024-04-22,Wendy,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7,143.43
2023-11-27,12,0.05,Alice,6138.9,SAVE10,0,REG100190,Cust 7777,18.54,2023-11-27,2023-12-06,Eric,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,9,511.575
2025-03-27,5,0.0,Carlos,435.85,WINTER15,0,REG100191,Cust 6613,13.01,2025-03-27,2025-03-29,Eric,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,2,87.17
2023-08-06,7,0.1,Alice,3139.416,WINTER15,1,REG100192,Cust 2326,27.65,2023-08-06,2023-08-10,Sophie,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,4,448.488
2024-12-13,15,0.15,Carlos,728.535,FREESHIP,0,REG100193,Cust 8304,7.02,2024-12-13,2024-12-22,Sophie,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,9,48.568999999999996
2025-01-17,18,0.15,Carlos,1899.954,SAVE10,0,REG100194,Cust 3630,45.77,2025-01-17,2025-01-26,Cameron,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,9,105.553
2023-11-26,12,0.1,Bob,1160.46,FREESHIP,0,REG100195,Cust 8617,18.17,2023-11-26,2023-12-02,Wendy,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,96.705
2023-02-14,8,0.1,Frank,2961.072,WINTER15,0,REG100196,Cust 3530,28.57,2023-02-14,2023-02-18,Eric,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,370.134
2025-02-02,7,0.0,Diana,1736.7,WINTER15,0,REG100197,Cust 3884,31.8,2025-02-02,2025-02-06,Cameron,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,248.1
2023-04-11,3,0.1,Carlos,1313.604,SAVE10,0,REG100198,Cust 5739,16.5,2023-04-11,2023-04-20,Wendy,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,9,437.868
2024-07-08,18,0.1,Eva,6723.648,WINTER15,0,REG100199,Cust 9707,33.58,2024-07-08,2024-07-13,Ryan,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,5,373.536
2023-02-08,19,0.15,Alice,2670.887,SAVE10,0,REG100200,Cust 9288,25.2,2023-02-08,2023-02-14,Cameron,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,6,140.573
2024-04-09,2,0.0,Eva,234.94,FREESHIP,0,REG100201,Cust 1216,6.58,2024-04-09,2024-04-16,Wendy,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,7,117.47
2023-08-14,9,0.15,Frank,3532.6935,SAVE10,0,REG100202,Cust 2489,47.81,2023-08-14,2023-08-18,Cameron,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,4,392.5215
2024-09-02,19,0.05,Frank,3767.396,FREESHIP,0,REG100203,Cust 7171,38.41,2024-09-02,2024-09-06,Wendy,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4,198.28400000000002
2025-06-29,16,0.15,Alice,3782.568,SAVE10,0,REG100204,Cust 9125,24.29,2025-06-29,2025-07-04,Cameron,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,5,236.4105
2025-04-02,2,0.05,Diana,1102.361,WINTER15,0,REG100205,Cust 9697,7.33,2025-04-02,2025-04-08,Wendy,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,6,551.1805
2023-04-27,8,0.0,Carlos,4291.44,SAVE10,1,REG100206,Cust 8171,14.58,2023-04-27,2023-05-07,Cameron,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,10,536.43
2024-08-07,1,0.0,Carlos,94.33,SAVE10,0,REG100207,Cust 2004,49.17,2024-08-07,2024-08-17,Eric,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,10,94.33
2023-04-15,16,0.1,Frank,7055.136,SAVE10,0,REG100208,Cust 4214,9.69,2023-04-15,2023-04-25,Wendy,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,440.946
2023-08-12,4,0.05,Eva,2096.498,SAVE10,1,REG100209,Cust 9837,26.32,2023-08-12,2023-08-15,Sophie,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,524.1245
2023-06-19,17,0.15,Bob,8605.9865,WINTER15,0,REG100210,Cust 2082,9.73,2023-06-19,2023-06-28,Wendy,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,9,506.2345
2023-12-29,1,0.1,Eva,162.108,SAVE10,0,REG100211,Cust 3001,27.07,2023-12-29,2024-01-07,Eric,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,9,162.108
2023-03-26,12,0.15,Bob,3075.3,FREESHIP,1,REG100212,Cust 6161,43.67,2023-03-26,2023-03-30,Eric,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,256.27500000000003
2023-09-01,20,0.15,Frank,4650.349999999999,SAVE10,0,REG100213,Cust 5220,14.76,2023-09-01,2023-09-07,Sophie,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6,232.51749999999998
2024-08-05,6,0.1,Frank,1010.124,FREESHIP,0,REG100214,Cust 3386,11.03,2024-08-05,2024-08-13,Wendy,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,8,168.354
2025-01-23,16,0.0,Frank,9000.32,SAVE10,0,REG100215,Cust 1591,18.23,2025-01-23,2025-01-27,Ryan,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,562.52
2023-05-16,4,0.1,Carlos,306.576,SAVE10,0,REG100216,Cust 3434,38.51,2023-05-16,2023-05-23,Eric,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,7,76.644
2023-02-14,12,0.15,Carlos,4605.402,WINTER15,0,REG100217,Cust 1501,9.54,2023-02-14,2023-02-22,Ryan,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,8,383.7835
2024-06-03,1,0.15,Eva,220.8895,FREESHIP,0,REG100218,Cust 9683,19.2,2024-06-03,2024-06-12,Cameron,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,9,220.8895
2023-11-08,20,0.05,Diana,5096.75,FREESHIP,0,REG100219,Cust 5416,20.96,2023-11-08,2023-11-15,Cameron,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,7,254.8375
2023-01-24,10,0.0,Diana,2661.3,WINTER15,0,REG100220,Cust 2153,21.01,2023-01-24,2023-01-26,Wendy,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2,266.13
2025-03-20,18,0.05,Diana,8431.326,WINTER15,1,REG100221,Cust 3572,46.87,2025-03-20,2025-03-28,Wendy,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8,468.4069999999999
2024-02-22,4,0.05,Frank,139.916,WINTER15,1,REG100222,Cust 6372,24.86,2024-02-22,2024-03-01,Wendy,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,8,34.979
2025-04-02,12,0.15,Bob,4217.19,FREESHIP,0,REG100223,Cust 6109,23.25,2025-04-02,2025-04-10,Ryan,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,8,351.43249999999995
2025-06-12,19,0.1,Eva,7630.875,SAVE10,0,REG100224,Cust 5234,14.88,2025-06-12,2025-06-18,Ryan,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,401.625
2023-05-13,7,0.15,Frank,492.4815,SAVE10,1,REG100225,Cust 5530,15.66,2023-05-13,2023-05-17,Eric,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4,70.3545
2023-03-25,17,0.0,Alice,5777.96,SAVE10,0,REG100226,Cust 5398,44.86,2023-03-25,2023-03-28,Sophie,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,339.88
2024-11-22,19,0.15,Frank,5883.768,SAVE10,1,REG100227,Cust 3247,39.76,2024-11-22,2024-11-25,Sophie,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,309.672
2023-07-07,3,0.0,Alice,215.73,WINTER15,1,REG100228,Cust 7137,46.25,2023-07-07,2023-07-17,Eric,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,10,71.91
2024-10-05,20,0.05,Eva,9736.104374999999,SAVE10,0,REG100229,Cust 4627,25.22,2024-10-05,2024-10-09,Eric,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,4,486.80521874999994
2024-03-31,7,0.0,Diana,844.1999999999999,WINTER15,0,REG100230,Cust 4878,43.8,2024-03-31,2024-04-08,Wendy,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,8,120.6
